id_region,lat,lon,radiationId,radiationAvg
945,37.4293371,22.40733317,246,15.715
946,0,0,389,19.14
947,0,0,389,19.14
948,0,0,389,19.14
949,44.0968837,12.52303,268,12.6425
950,48.24385095,7.39187905,195,11.26333333
951,44.7254469,8.0806959,274,14.3075
952,-41.47447475,173.8330263,322,13.87916667
953,42.764927,-83.497657,100,12.52416667
954,0,0,389,19.14
955,0,0,389,19.14
956,44.5307822,7.9472329,274,14.3075
957,0,0,389,19.14
958,-33.6095279,-70.5754736,102,21.7525
959,37.6351274,22.7287475,246,15.715
960,0,0,389,19.14
961,-33.3117096,151.3120675,28,18.34666667
962,0,0,389,19.14
963,43.3488334,2.3973401,167,13.86916667
964,0,0,389,19.14
965,45.0736769,-0.7905774,163,13.02166667
966,0,0,389,19.14
967,43.5502022,-0.0580853,188,12.78833333
968,-41.62808,147.28384,17,15.2725
969,44.9229141,-0.2740925,163,13.02166667
970,0,0,389,19.14
971,45.8697644,18.4555208,29,12.57416667
972,0,0,389,19.14
973,0,0,389,19.14
974,33.58458185,-111.8089768,438,20.64
975,0,0,389,19.14
976,0,0,389,19.14
977,0,0,389,19.14
978,0,0,389,19.14
979,38.49104545,-8.027342986,354,17.42333333
980,40.1742781,18.1678388,265,14.3425
981,0,0,389,19.14
982,47.1713647,4.9538051,170,12.18416667
983,39.3565832,-120.1821578,441,18.57
984,0,0,389,19.14
985,0,0,389,19.14
986,46.65594215,11.22963726,270,12.94916667
987,44.9311234,-0.1999904,163,13.02166667
988,0,0,389,19.14
989,37.9766497,12.9626735,288,15.95666667
990,44.2298319,4.9856444,168,15.39833333
991,44.687649,8.809353,276,11.37666667
992,46.06098335,14.52631634,340,11.97916667
993,0,0,389,19.14
994,0,0,389,19.14
995,0,0,389,19.14
996,0,0,389,19.14
997,45.9591058,23.5699265,329,12.46833333
998,38.29501795,-122.4759997,441,18.57
999,45.0881742,8.0793353,274,14.3075
1000,34.0007493,-81.0343313,478,16.56
1001,47.5000001,16.4166666,248,12.15166667
1002,31.7818405,35.2145346,261,18.36583333
1003,38.9690189,-77.7355056,486,14.82
1004,45.3709391,4.812891133,174,13.15
1005,47.8742306,3.9810488,160,11.5575
1006,33.60377995,-7.382675697,321,18.72833333
1007,32.7469891,-117.2516124,443,18.09
1008,33.4709714,-81.9748429,452,16.62
1009,40.5600205,8.3151473,159,15.84333333
1010,0,0,389,19.14
1011,0,0,389,19.14
1012,-33.3117096,151.3120675,28,18.34666667
1013,0,0,389,19.14
1014,0,0,389,19.14
1015,45.7747824,14.21266359,340,11.97916667
1016,42.9743423,20.3678711,315,13.27833333
1017,0,0,389,19.14
1018,-28.9250648,-67.519583,102,21.7525
1019,42.8557157,13.8193355,284,13.34666667
1020,0,0,389,19.14
1021,39.3565832,-120.1821578,441,18.57
1022,0,0,389,19.14
1023,0,0,389,19.14
1024,46.8364292,4.716996,175,12.2625
1025,0,0,389,19.14
1026,40.7752504,9.1556518,264,15.0275
1027,-34.2848171,-70.8174816,102,21.7525
1028,0,0,389,19.14
1029,0,0,389,19.14
1030,43.6447642,-114.0154071,454,15.87
1031,38.2971367,-122.2855293,441,18.57
1032,44.9576705,-85.5155287,85,11.87916667
1033,-33.5808615,-71.6132377,102,21.7525
1034,0,0,389,19.14
1035,0,0,389,19.14
1036,0,0,389,19.14
1037,34.9823018,33.1451285,122,18.74333333
1038,-37.818726,144.96849,23,15.2975
1039,45.9070912,27.0898993,332,14.17166667
1040,44.8014957,0.3264929,158,13.35083333
1041,-34.9964963,-64.9672817,4,16.46666667
1042,-33.3117096,151.3120675,28,18.34666667
1043,0,0,389,19.14
1044,0,0,389,19.14
1045,0,0,389,19.14
1046,0,0,389,19.14
1047,40.9842539,16.6210027,263,15.06166667
1048,-36.2199595,148.1235462,28,18.34666667
1049,28.1188894,-15.42985,389,19.14
1050,0,0,389,19.14
1051,48.116066,-1.7055897,191,11.6675
1052,47.8152073,3.8001657,160,11.5575
1053,0,0,389,19.14
1054,30.8760272,35.0015196,139,19.80583333
1055,42.7007387,9.3645244,161,15.07
1056,45.171258,5.766319857,171,15.35666667
1057,49.4643175,1.0421717,197,11.49
1058,0,0,389,19.14
1059,39.3565832,-120.1821578,441,18.57
1060,43.7697164,11.2612205,281,14.45916667
1061,0,0,389,19.14
1062,45.4624294,4.7676199,174,13.15
1063,41.0273523,0.410599738,381,15.52
1064,45.0736769,-0.7905774,163,13.02166667
1065,0,0,389,19.14
1066,45.5264025,10.9410042,289,12.89166667
1067,44.815194,4.39865247,180,14.1375
1068,0,0,389,19.14
1069,47.2725916,0.8223418,196,12.0275
1070,38.99143565,-8.986650214,326,17.3475
1071,41.131518,14.645935,267,14.89166667
1072,-28.5256367,-70.869904,102,21.7525
1073,34.395342,-111.7632755,438,20.64
1074,43.95995,4.297637002,181,15.23
1075,39.3221089,-123.113059,473,15.72
1076,0,0,389,19.14
1077,47.2345894,-0.0003999,196,12.0275
1078,0,0,389,19.14
1079,0,0,389,19.14
1080,39.3565832,-120.1821578,441,18.57
1081,47.4645305,3.7443434,160,11.5575
1082,34.0007493,-81.0343313,478,16.56
1083,44.6993395,6.8687131,171,15.35666667
1084,0,0,389,19.14
1085,49.5114,3.18881,193,11.04
1086,0,0,389,19.14
1087,43.36165855,2.611803739,167,13.86916667
1088,-34.400088,-71.6182815,102,21.7525
1089,0,0,389,19.14
1090,0,0,389,19.14
1091,0,0,389,19.14
1092,-23.0053563,-43.3297952,4,16.46666667
1093,0,0,389,19.14
1094,38.2971367,-122.2855293,441,18.57
1095,46.9898792,4.8750771,170,12.18416667
1096,46.603354,1.8883335,164,12.14666667
1097,43.6447642,-114.0154071,454,15.87
1098,44.13497265,11.8473191,268,12.6425
1099,39.6725241,-75.5911629,470,14.28
1100,-41.23617985,175.2196902,322,13.87916667
1101,45.7631842,9.4718307,276,11.37666667
1102,-30.5343665,135.6301212,13,18.075
1103,47.238395,-0.1194553,196,12.0275
1104,21.2160437,-157.975203,453,19.38
1105,39.0930856,-9.260741,326,17.3475
1106,43.251196,26.5727944,328,14.0575
1107,39.3176491,-123.4126399,473,15.72
1108,42.18664255,-122.6968305,473,15.72
1109,0,0,389,19.14
1110,0,0,389,19.14
1111,38.2971367,-122.2855293,441,18.57
1112,0,0,389,19.14
1113,38.5110803,-122.8473388,441,18.57
1114,42.18664255,-122.6968305,473,15.72
1115,44.8534568,0.487531,158,13.35083333
1116,37.7979221,12.4342091,278,16.49583333
1117,42.8946178,2.9825507,189,14.73333333
1118,-37.7958476,-72.6515579,103,11.15833333
1119,-21.8361108,-45.401986,4,16.46666667
1120,0,0,389,19.14
1121,37.7579286,26.9746631,416,16.34833333
1122,45.5983455,8.4209035,404,13.17666667
1123,45.9082907,28.1943686,332,14.17166667
1124,40.85183135,25.81223552,416,16.34833333
1125,33.58458185,-111.8089768,438,20.64
1126,0,0,389,19.14
1127,46.3356506,8.753706,404,13.17666667
1128,0,0,389,19.14
1129,-38.1646794,144.3675677,23,15.2975
1130,45.1995626,-0.7484994,163,13.02166667
1131,40.6306023,22.0695972,313,13.54166667
1132,-33.741667,18.975,343,18.6975
1133,0,0,389,19.14
1134,-37.1677831,140.9458691,25,15.285
1135,0,0,389,19.14
1136,40.92417855,-8.544798225,327,14.8075
1137,44.963521,4.847545,180,14.1375
1138,0,0,389,19.14
1139,-34.9281805,138.5999312,13,18.075
1140,45.014606,2.0160796,179,13.82083333
1141,-23.0053563,-43.3297952,4,16.46666667
1142,43.0611964,10.6636293,271,15.18583333
1143,50.4712499,6.9486175,210,9.856666667
1144,46.368163,14.56734,340,11.97916667
1145,37.8828919,23.932256,246,15.715
1146,44.4250326,22.8712672,331,13.89666667
1147,0,0,389,19.14
1148,0,0,389,19.14
1149,40.4280217,22.928308,246,15.715
1150,-21.1849387,-46.9857309,4,16.46666667
1151,0,0,389,19.14
1152,-23.0053563,-43.3297952,4,16.46666667
1153,0,0,389,19.14
1154,43.9869336,-77.07080708,35,12.22583333
1155,41.860621,13.03309,283,13.9525
1156,44.8931452,-0.1560662,163,13.02166667
1157,38.01032755,-78.4523439,486,14.82
1158,47.1668909,4.9816856,170,12.18416667
1159,40.2379032,-4.1945535,390,17.24333333
1160,0,0,389,19.14
1161,39.5493629,-8.9798683,326,17.3475
1162,46.279805,4.7816133,175,12.2625
1163,46.9570394,4.7220264,170,12.18416667
1164,46.3338446,4.692127,175,12.2625
1165,0,0,389,19.14
1166,0,0,389,19.14
1167,0,0,389,19.14
1168,45.4439611,10.6236036,289,12.89166667
1169,47.0239064,4.8380426,170,12.18416667
1170,45.4889832,3.8949653,169,12.43416667
1171,46.564187,5.3193257,175,12.2625
1172,-33.3117096,151.3120675,28,18.34666667
1173,46.3338446,4.692127,175,12.2625
1174,38.2971367,-122.2855293,441,18.57
1175,0,0,389,19.14
1176,45.1123339,7.6597528,274,14.3075
1177,45.6256837,10.5596436,289,12.89166667
1178,0,0,389,19.14
1179,-33.9097432,18.8485064,343,18.6975
1180,43.65420305,3.67466994,181,15.23
1181,34.0007493,-81.0343313,478,16.56
1182,41.008718,14.958644,267,14.89166667
1183,38.7372778,-9.1305819,326,17.3475
1184,39.5680838,-1.2051778,392,16.25166667
1185,21.0426533,-102.6798646,316,18.67083333
1186,46.1580776,10.0411141,399,15.25
1187,43.6522222,-0.1491667,188,12.78833333
1188,47.2799577,5.0064695,170,12.18416667
1189,0,0,389,19.14
1190,46.2829122,4.7788492,175,12.2625
1191,0,0,389,19.14
1192,-33.9756043,20.7018685,343,18.6975
1193,-34.2136556,19.2113921,343,18.6975
1194,41.8082452,12.6803684,283,13.9525
1195,-23.0053563,-43.3297952,4,16.46666667
1196,0,0,389,19.14
1197,39.18473465,17.1070345,265,14.3425
1198,0,0,389,19.14
1199,38,-121.4,441,18.57
1200,42.28984785,2.97545249,362,14.36833333
1201,43.8139111,11.019155,281,14.45916667
1202,47.2929454,-0.5232988,185,13.01666667
1203,33.58458185,-111.8089768,438,20.64
1204,-12.4311074,130.9145236,19,20.29166667
1205,46.1811005,4.6652111,175,12.2625
1206,45.9844168,4.6618268,175,12.2625
1207,44.1641127,5.0051053,168,15.39833333
1208,47.281542,2.9583419,164,12.14666667
1209,0,0,389,19.14
1210,0,0,389,19.14
1211,46.2303063,7.6605757,402,14.77916667
1212,46.7212183,11.6536661,270,12.94916667
1213,-33.3117096,151.3120675,28,18.34666667
1214,0,0,389,19.14
1215,45.49489515,6.384660381,401,12.39666667
1216,42.9045622,17.47516868,30,12.24583333
1217,45.6209,9.768893,276,11.37666667
1218,0,0,389,19.14
1219,-34.2148808,18.4109938,343,18.6975
1220,40.8274575,14.1402297,273,15.625
1221,0,0,389,19.14
1222,32.6181234,-115.5690195,443,18.09
1223,38.2971367,-122.2855293,441,18.57
1224,0,0,389,19.14
1225,33.58458185,-111.8089768,438,20.64
1226,31.473003,-93.831742,457,16.56
1227,-31.8759835,147.2869493,28,18.34666667
1228,-33.7319741,-70.7419619,102,21.7525
1229,47.20799895,4.963889695,170,12.18416667
1230,38,-121.4,441,18.57
1231,-38.1492813,144.3598269,23,15.2975
1232,0,0,389,19.14
1233,44.8420413,20.4135417,334,12.79583333
1234,0,0,389,19.14
1235,0,0,389,19.14
1236,46.6585868,6.0869852,403,12.07416667
1237,41.288217,13.983119,273,15.625
1238,41.59298595,-6.728826923,380,15.53083333
1239,0,0,389,19.14
1240,0,0,389,19.14
1241,39.0440337,22.42196732,246,15.715
1242,-32.8897294,-68.8442956,102,21.7525
1243,39.3176491,-123.4126399,473,15.72
1244,0,0,389,19.14
1245,-31.5591667,18.3438889,343,18.6975
1246,39.3565832,-120.1821578,441,18.57
1247,0,0,389,19.14
1248,36.7213028,-4.4216366,375,17.88833333
1249,32.7469891,-117.2516124,443,18.09
1250,0,0,389,19.14
1251,0,0,389,19.14
1252,39.9804328,-2.8615799,372,16.68166667
1253,-34.4115921,19.20617768,343,18.6975
1254,42.9437813,16.91347631,30,12.24583333
1255,0,0,389,19.14
1256,44.900542,8.2068876,274,14.3075
1257,0,0,389,19.14
1258,48.2083537,16.3725042,248,12.15166667
1259,0,0,389,19.14
1260,0,0,389,19.14
1261,0,0,389,19.14
1262,38.5110803,-122.8473388,441,18.57
1263,47.2069405,4.967493302,170,12.18416667
1264,46.7547194,5.6269716,403,12.07416667
1265,-37.82033745,144.9846468,23,15.2975
1266,36.6816936,-6.1377402,368,17.72166667
1267,41.06739675,15.10117177,267,14.89166667
1268,0,0,389,19.14
1269,0,0,389,19.14
1270,37.4223981,-6.141708,353,18.8475
1271,33.58458185,-111.8089768,438,20.64
1272,0,0,389,19.14
1273,0,0,389,19.14
1274,36.7890461,-6.3462744,359,18.12
1275,45.5625404,-122.6665296,474,12.66
1276,0,0,389,19.14
1277,48.428501,12.056571,242,11.73583333
1278,0,0,389,19.14
1279,-32.9400667,-60.7031706,4,16.46666667
1280,0,0,389,19.14
1281,42.18664255,-122.6968305,473,15.72
1282,49.7261485,6.6205705,240,10.68
1283,0,0,389,19.14
1284,-41.8529115,173.6964424,322,13.87916667
1285,0,0,389,19.14
1286,46.3036683,4.8322266,175,12.2625
1287,44.1218644,5.0301694,168,15.39833333
1288,45.3442868,-122.6670374,474,12.66
1289,33.58458185,-111.8089768,438,20.64
1290,44.9560756,-0.2104434,163,13.02166667
1291,42.6053622,12.1876584,291,15.23083333
1292,46.44937835,4.843668458,175,12.2625
1293,0,0,389,19.14
1294,55.001251,-125.002441,75,10.92
1295,47.163835,4.5172082,170,12.18416667
1296,0,0,389,19.14
1297,0,0,389,19.14
1298,0,0,389,19.14
1299,41.0674998,-8.237269437,327,14.8075
1300,0,0,389,19.14
1301,0,0,389,19.14
1302,-45.1299859,169.5248818,322,13.87916667
1303,50.1241483,8.0912155,219,10.6525
1304,47.8989887,20.3743665,249,12.98
1305,46.9451362,4.7404005,170,12.18416667
1306,45.6582406,10.9025042,289,12.89166667
1307,47.51815895,0.128582332,196,12.0275
1308,45.8870267,12.2906221,287,12.69833333
1309,46.3584804,4.832463,175,12.2625
1310,39.6214952,-84.198677,455,14.79
1311,37.1232245,-78.4927721,463,15.81
1312,0,0,389,19.14
1313,-36.7588767,144.2825931,23,15.2975
1314,0,0,389,19.14
1315,0,0,389,19.14
1316,0,0,389,19.14
1317,0,0,389,19.14
1318,38,-121.4,441,18.57
1319,46.4385322,4.8096295,175,12.2625
1320,45.629289,18.8138603,30,12.24583333
1321,-23.0053563,-43.3297952,4,16.46666667
1322,0,0,389,19.14
1323,46.7831191,4.7432564,175,12.2625
1324,37.96299085,22.73334237,246,15.715
1325,0,0,389,19.14
1326,-28.4688963,-65.7790753,102,21.7525
1327,0,0,389,19.14
1328,-33.3117096,151.3120675,28,18.34666667
1329,32.7469891,-117.2516124,443,18.09
1330,0,0,389,19.14
1331,0,0,389,19.14
1332,43.0573443,11.60890845,291,15.23083333
1333,45.9070215,12.0918342,270,12.94916667
1334,0,0,389,19.14
1335,-33.6509493,-69.1555479,4,16.46666667
1336,39.3565832,-120.1821578,441,18.57
1337,45.30235545,11.80507605,289,12.89166667
1338,0,0,389,19.14
1339,47.0244707,28.8322534,318,12.78083333
1340,33.95505255,-96.95711724,482,17.58
1341,45.3442868,-122.6670374,474,12.66
1342,-38.661326,178.0206487,322,13.87916667
1343,32.7469891,-117.2516124,443,18.09
1344,-35.1139703,-71.2799798,103,11.15833333
1345,38.2971367,-122.2855293,441,18.57
1346,-23.0053563,-43.3297952,4,16.46666667
1347,0,0,389,19.14
1348,-33.3117096,151.3120675,28,18.34666667
1349,-30.5343665,135.6301212,13,18.075
1350,45.4202303,11.247722,289,12.89166667
1351,0,0,389,19.14
1352,47.1955052,4.9623167,170,12.18416667
1353,-23.0053563,-43.3297952,4,16.46666667
1354,40.6065982,-6.0387627,382,16.5475
1355,41.4952867,2.2942758,355,15.6725
1356,49.6728328,6.4379836,240,10.68
1357,0,0,389,19.14
1358,-34.0283333,18.4155556,343,18.6975
1359,55.3500003,23.7499997,309,10.13083333
1360,38.246242,21.7350847,246,15.715
1361,39.3565832,-120.1821578,441,18.57
1362,43.0774282,11.4928801,291,15.23083333
1363,39.3262345,-4.8380649,390,17.24333333
1364,0,0,389,19.14
1365,34.0007493,-81.0343313,478,16.56
1366,40.4030526,-3.6756934,374,17.26333333
1367,0,0,389,19.14
1368,47.1623246,4.95287345,170,12.18416667
1369,46.2243172,-0.1992199,185,13.01666667
1370,0,0,389,19.14
1371,0,0,389,19.14
1372,44.5327805,-0.341386,163,13.02166667
1373,44.6360817,-0.3173533,163,13.02166667
1374,47.07374645,4.852580676,170,12.18416667
1375,38,-121.4,441,18.57
1376,0,0,389,19.14
1377,-34.592193,19.759556,343,18.6975
1378,0,0,389,19.14
1379,38,-121.4,441,18.57
1380,0,0,389,19.14
1381,41.3377248,-1.2248826,397,16.39416667
1382,32.7469891,-117.2516124,443,18.09
1383,0,0,389,19.14
1384,19.588056,-98.5975,316,18.67083333
1385,0,0,389,19.14
1386,0,0,389,19.14
1387,-27.0628367,-51.114965,4,16.46666667
1388,43.9024768,5.2920876,168,15.39833333
1389,50.37476565,-118.9638465,57,11.76
1390,45.5449404,1.0413194,173,12.3275
1391,0,0,389,19.14
1392,47.4618006,-1.180888461,183,12.37916667
1393,0,0,389,19.14
1394,47.2500001,15.1666665,340,11.97916667
1395,0,0,389,19.14
1396,37.9986435,40.1261423,414,16.55083333
1397,46.9457247,4.742291,170,12.18416667
1398,-39.5994033,176.711276,322,13.87916667
1399,0,0,389,19.14
1400,49.0527062,4.8646474,190,11.15
1401,34.0007493,-81.0343313,478,16.56
1402,40.4167047,-3.7035825,374,17.26333333
1403,39.9088688,25.14996079,246,15.715
1404,42.8918739,12.6500673,279,13.53666667
1405,-38.00353045,175.9578526,322,13.87916667
1406,0,0,389,19.14
1407,-25.1076701,-64.3494964,102,21.7525
1408,0,0,389,19.14
1409,45.59955195,10.10668576,280,12.80666667
1410,0,0,389,19.14
1411,0,0,389,19.14
1412,38.6272781,-8.929688654,326,17.3475
1413,42.18664255,-122.6968305,473,15.72
1414,43.0326295,-79.1060829,80,12.74916667
1415,0,0,389,19.14
1416,38.0118018,28.50122132,416,16.34833333
1417,47.88822,16.5810037,248,12.15166667
1418,47.3669664,4.9988007,170,12.18416667
1419,41.7217149,-82.8201872,100,12.52416667
1420,45.5833024,7.8104064,402,14.77916667
1421,38.646806,34.8491554,410,15.56333333
1422,-23.0053563,-43.3297952,4,16.46666667
1423,45.5625404,-122.6665296,474,12.66
1424,43.7451394,26.7662326,328,14.0575
1425,41.4129785,-4.9597533,393,16.245
1426,0,0,389,19.14
1427,37.2528536,22.2326024,246,15.715
1428,0,0,389,19.14
1429,-32.5980702,149.5886383,28,18.34666667
1430,-37.7086031,144.5464988,23,15.2975
1431,45.8002684,21.2920014,334,12.79583333
1432,0,0,389,19.14
1433,42.1955357,19.29159022,1,16.16333333
1434,34.0007493,-81.0343313,478,16.56
1435,0,0,389,19.14
1436,44.5000737,8.903381535,274,14.3075
1437,44.795,0.4925,158,13.35083333
1438,-28.8476607,-66.9304252,102,21.7525
1439,0,0,389,19.14
1440,0,0,389,19.14
1441,49.7874798,7.4869735,219,10.6525
1442,0,0,389,19.14
1443,0,0,389,19.14
1444,-33.285059,19.140667,343,18.6975
1445,0,0,389,19.14
1446,0,0,389,19.14
1447,38.5110803,-122.8473388,441,18.57
1448,39.3565832,-120.1821578,441,18.57
1449,0,0,389,19.14
1450,-33.3117096,151.3120675,28,18.34666667
1451,-32.6683333,152.1383333,28,18.34666667
1452,0,0,389,19.14
1453,41.9467657,-7.4491474,380,15.53083333
1454,46.3080413,4.7138246,175,12.2625
1455,40.72688165,13.90954743,273,15.625
1456,0,0,389,19.14
1457,-28.5359421,151.948828,26,19.985
1458,42.52505,3.0831554,189,14.73333333
1459,0,0,389,19.14
1460,46.2349145,6.6554021,401,12.39666667
1461,47.0478752,4.8666174,170,12.18416667
1462,0,0,389,19.14
1463,40.6619891,14.6983538,273,15.625
1464,0,0,389,19.14
1465,0,0,389,19.14
1466,-36.4876004,-72.7023316,103,11.15833333
1467,0,0,389,19.14
1468,45.6414055,10.6118798,289,12.89166667
1469,0,0,389,19.14
1470,-33.909167,19.119444,343,18.6975
1471,0,0,389,19.14
1472,40.0337881,23.4751986,246,15.715
1473,0,0,389,19.14
1474,0,0,389,19.14
1475,38.0085107,-78.6086754,486,14.82
1476,-33.0414407,-71.644855,102,21.7525
1477,46.32336235,10.25841367,399,15.25
1478,-43.1052329,172.7679265,322,13.87916667
1479,-34.9059039,-56.1913569,4,16.46666667
1480,0,0,389,19.14
1481,46.3098212,4.784542,175,12.2625
1482,42.9388295,17.33849,30,12.24583333
1483,42.7683568,2.8709277,189,14.73333333
1484,0,0,389,19.14
1485,42.6330392,25.3363439,31,12.63666667
1486,47.1585795,4.9547623,170,12.18416667
1487,47.1499101,4.8899102,170,12.18416667
1488,40.779442,21.407594,313,13.54166667
1489,37.099983,-79.159762,463,15.81
1490,40.6379314,14.4021601,273,15.625
1491,0,0,389,19.14
1492,42.3788774,-72.032366,458,14.07
1493,38.7991807,-9.446217,326,17.3475
1494,40.6395295,17.945526,265,14.3425
1495,0,0,389,19.14
1496,38.2971367,-122.2855293,441,18.57
1497,0,0,389,19.14
1498,40.0984424,23.8778558,246,15.715
1499,0,0,389,19.14
1500,-35.9671286,-72.315427,103,11.15833333
1501,-35.5082015,138.4777419,13,18.075
1502,0,0,389,19.14
1503,-42.99605,146.05494,17,15.2725
1504,0,0,389,19.14
1505,46.2347371,4.7114718,175,12.2625
1506,0,0,389,19.14
1507,0,0,389,19.14
1508,45.3956194,6.5749874,171,15.35666667
1509,54.3014601,13.11035685,206,10.26083333
1510,45.6286888,10.8083183,289,12.89166667
1511,38.9597594,34.9249653,410,15.56333333
1512,46.279561,4.7786921,175,12.2625
1513,0,0,389,19.14
1514,47.27808725,4.222486304,170,12.18416667
1515,-33.3117096,151.3120675,28,18.34666667
1516,45.3442868,-122.6670374,474,12.66
1517,34.0007493,-81.0343313,478,16.56
1518,46.102817,11.1295431,289,12.89166667
1519,45.5625404,-122.6665296,474,12.66
1520,0,0,389,19.14
1521,0,0,389,19.14
1522,37.751428,-87.139672,479,15.72
1523,41.8523094,1.5745043,356,15.84583333
1524,38.2971367,-122.2855293,441,18.57
1525,-31.7613365,-71.3187697,102,21.7525
1526,0,0,389,19.14
1527,41.117055,1.2110712,381,15.52
1528,-34.7743888,-55.7605883,4,16.46666667
1529,0,0,389,19.14
1530,38.5110803,-122.8473388,441,18.57
1531,43.7096644,-0.8313243,188,12.78833333
1532,43.513847,16.451105,29,12.57416667
1533,0,0,389,19.14
1534,40.0657724,-79.8918436,476,13.62
1535,38.2971367,-122.2855293,441,18.57
1536,48.24917645,7.407469952,195,11.26333333
1537,38.5110803,-122.8473388,441,18.57
1538,45.6500048,-0.1060768,185,13.01666667
1539,44.525696,11.039437,289,12.89166667
1540,44.841225,-0.5800364,163,13.02166667
1541,40.9466441,22.4519413,246,15.715
1542,0,0,389,19.14
1543,-33.3117096,151.3120675,28,18.34666667
1544,0,0,389,19.14
1545,43.3932476,11.3086645,281,14.45916667
1546,38.7009848,-28.2103157,325,15.9925
1547,44.61743555,4.751423099,180,14.1375
1548,-34.727836,-71.6440839,103,11.15833333
1549,40.7346008,8.5651511,159,15.84333333
1550,0,0,389,19.14
1551,37.587794,14.155048,272,17.32
1552,48.38071295,16.5246643,335,11.76333333
1553,38.2971367,-122.2855293,441,18.57
1554,0,0,389,19.14
1555,46.506425,4.7968947,175,12.2625
1556,43.840295,1.390285,179,13.82083333
1557,0,0,389,19.14
1558,46.3432975,4.7225733,175,12.2625
1559,43.0520442,10.88953898,271,15.18583333
1560,0,0,389,19.14
1561,0,0,389,19.14
1562,46.2798941,4.7441091,175,12.2625
1563,42.9686517,2.5484271,167,13.86916667
1564,40.4238379,15.0069514,277,15.12833333
1565,-34.82047925,149.5968262,28,18.34666667
1566,0,0,389,19.14
1567,42.7683568,2.8709277,189,14.73333333
1568,-30.5343665,135.6301212,13,18.075
1569,45.9017014,12.0989141,270,12.94916667
1570,38.7251776,-105.6077167,445,18.96
1571,48.3248019,16.4289809,129,11.51083333
1572,40.033265,-7.8896263,327,14.8075
1573,47.7550518,-1.3602204,191,11.6675
1574,49.4871968,31.2718321,423,11.0075
1575,0,0,389,19.14
1576,38.5824771,39.396179,414,16.55083333
1577,39.2074811,26.1342123,416,16.34833333
1578,40.1762608,18.0306371,265,14.3425
1579,38.2971367,-122.2855293,441,18.57
1580,0,0,389,19.14
1581,33.58458185,-111.8089768,438,20.64
1582,36.8114196,22.84027251,246,15.715
1583,0,0,389,19.14
1584,0,0,389,19.14
1585,48.1235534,21.4113895,337,11.31083333
1586,-33.3117096,151.3120675,28,18.34666667
1587,45.060735,7.923549,274,14.3075
1588,39.19109015,-1.596479305,349,17.0325
1589,42.9486816,13.7075338,284,13.34666667
1590,39.3263729,8.7394162,266,15.9175
1591,45.50919,10.38676,289,12.89166667
1592,46.2629798,4.790294788,175,12.2625
1593,34.0007493,-81.0343313,478,16.56
1594,43.3262785,10.6269946,281,14.45916667
1595,0,0,389,19.14
1596,47.3813375,1.0175723,196,12.0275
1597,45.6487994,4.3378697,174,13.15
1598,-23.0053563,-43.3297952,4,16.46666667
1599,-41.2183252,175.4594856,322,13.87916667
1600,0,0,389,19.14
1601,45.0572975,4.6927444,180,14.1375
1602,0,0,389,19.14
1603,-23.0053563,-43.3297952,4,16.46666667
1604,40.7303238,13.8944287,273,15.625
1605,37.672068,21.4367838,246,15.715
1606,-33.3117096,151.3120675,28,18.34666667
1607,43.1480413,-7.2973507,380,15.53083333
1608,36.6626521,-75.9346486,462,16.05
1609,0,0,389,19.14
1610,45.9970608,13.4415949,287,12.69833333
1611,45.5601883,-123.0587907,474,12.66
1612,43.2871825,-0.3896425,188,12.78833333
1613,-23.0053563,-43.3297952,4,16.46666667
1614,46.8161324,4.752091534,175,12.2625
1615,45.8017074,21.5092923,334,12.79583333
1616,0,0,389,19.14
1617,0,0,389,19.14
1618,46.2216457,13.2583735,287,12.69833333
1619,38.5110803,-122.8473388,441,18.57
1620,0,0,389,19.14
1621,0,0,389,19.14
1622,37.0388525,-4.5302423,375,17.88833333
1623,-33.29356,18.5993825,343,18.6975
1624,47.0653471,4.8596328,170,12.18416667
1625,47.3307349,-0.6696313,172,12.51916667
1626,39.0565974,16.5249864,275,16.42583333
1627,38.0497852,-1.6703391,376,17.46666667
1628,-31.5031551,-68.5921874,102,21.7525
1629,0,0,389,19.14
1630,-33.3117096,151.3120675,28,18.34666667
1631,38.29501795,-122.4759997,441,18.57
1632,45.9446111,1.4299017,173,12.3275
1633,31.8160381,-99.5120986,484,17.85
1634,42.9604715,1.0924298,179,13.82083333
1635,46.1920243,4.6981214,175,12.2625
1636,42.8598793,13.5703296,284,13.34666667
1637,45.6142424,8.3711382,404,13.17666667
1638,-23.0053563,-43.3297952,4,16.46666667
1639,0,0,389,19.14
1640,0,0,389,19.14
1641,37.5726028,-85.1551411,479,15.72
1642,-23.0053563,-43.3297952,4,16.46666667
1643,41.78676275,-1.505818961,397,16.39416667
1644,42.0883878,0.099404129,370,16.25916667
1645,44.0064561,12.6202748,268,12.6425
1646,47.9366799,16.2202861,248,12.15166667
1647,0,0,389,19.14
1648,40.2837271,15.5381541,277,15.12833333
1649,0,0,389,19.14
1650,46.4738658,4.807747,175,12.2625
1651,0,0,389,19.14
1652,0,0,389,19.14
1653,44.0553336,4.8312888,168,15.39833333
1654,45.046232,-0.672885094,163,13.02166667
1655,38.55904115,14.83589061,275,16.42583333
1656,43.3079868,5.3816721,176,15.80583333
1657,37.9714428,23.7699608,246,15.715
1658,-33.3117096,151.3120675,28,18.34666667
