"Country (ISO 3166-1)",Place,Lattitude,Longitude,"Radiation January","Radiation February","Radiation March","Radiation April","Radiation May","Radiation June","Radiation July","Radiation August","Radiation September","Radiation October","Radiation November","Radiation December"
HR,Puntijarka,45.92,15.97,3.80,6.78,9.72,13.91,18.70,19.64,19.69,17.46,12.45,8.08,4.46,2.87
HR,"Zagreb - Horvatovac",45.83,16.00,3.45,7.38,10.43,14.73,19.48,20.37,20.45,17.98,12.48,7.77,4.09,2.55
