"Country (ISO 3166-1)",Place,Lattitude,Longitude,"Radiation January","Radiation February","Radiation March","Radiation April","Radiation May","Radiation June","Radiation July","Radiation August","Radiation September","Radiation October","Radiation November","Radiation December"
MX,"Ciudad Univ.",19.33,-99.18,16.95,19.50,22.08,22.06,21.70,19.78,18.74,17.94,16.59,16.61,16.47,15.63
