"Country (ISO 3166-1)",Place,Lattitude,Longitude,"Radiation January","Radiation February","Radiation March","Radiation April","Radiation May","Radiation June","Radiation July","Radiation August","Radiation September","Radiation October","Radiation November","Radiation December"
TN,"Sidi Bou Said",36.87,10.23,8.27,11.61,16.21,19.52,23.96,25.73,27.00,22.43,17.66,13.21,9.03,7.68
TN,"Tunis - Carthage",36.80,10.18,9.00,11.88,16.54,20.79,23.60,27.23,25.83,23.73,17.36,13.76,9.73,7.61
